month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,resorganicstons,schoolorganictons,borough_id,leavesorganictons,xmastreetons
2025 / 03,Queens,14,659.909999999999968,55.170000000000002,57.370000000000005,14.140000000000001,,4,,
2025 / 03,Staten Island,01,1133.400000000000091,117.170000000000002,129.319999999999993,36.359999999999999,,5,,
2025 / 03,Staten Island,02,875.539999999999964,108.070000000000007,105.939999999999998,30.310000000000002,6.91,5,,
2025 / 03,Staten Island,03,997.470000000000027,146.819999999999993,144.780000000000001,44.329999999999998,8.25,5,,
2025 / 02,Bronx,01,2075.159999999999854,114.159999999999997,112.150000000000006,5.73,68.510000000000005,2,,
2025 / 02,Bronx,02,1375.8900000000001,87.640000000000001,112.620000000000005,2.25,,2,,
2025 / 02,Bronx,03,1880.049999999999955,113.109999999999999,127,2.2,72.420000000000002,2,,
2025 / 02,Bronx,04,3479.599999999999909,197.039999999999992,254.650000000000006,5.03,61.149999999999999,2,,
2025 / 02,Bronx,05,2924.309999999999945,168.560000000000002,253.980000000000018,7.49,62.880000000000003,2,,
2025 / 02,Bronx,06,2093.240000000000236,125.540000000000006,151,4.23,42.130000000000003,2,,
2025 / 02,Bronx,07,3257.430000000000291,244.280000000000001,356.150000000000034,4.2,33.369999999999997,2,,
2025 / 02,Bronx,08,1947.930000000000064,242.650000000000006,290.400000000000034,43.689999999999998,,2,,
2025 / 02,Bronx,09,3095.809999999999945,187.25,304.230000000000018,17.030000000000001,,2,,
2025 / 02,Bronx,10,2047.150000000000091,232.090000000000003,273.100000000000023,28.25,47.439999999999998,2,,
2025 / 02,Bronx,11,2551.5300000000002,221.849999999999994,256.759999999999991,24.170000000000002,64.340000000000003,2,,
2025 / 02,Bronx,12,3115.760000000000218,249.900000000000006,455.560000000000002,43.100000000000001,,2,,
2025 / 02,Brooklyn,01,5109.949999999999818,626.57000000000005,389.170000000000016,33.899999999999999,36.200000000000003,3,,
2025 / 02,Brooklyn,02,2452.869999999999891,464.810000000000002,340.689999999999998,70.140000000000001,36.579999999999998,3,,
2025 / 02,Brooklyn,03,3699.340000000000146,364.150000000000034,283.579999999999984,66.730000000000004,59.980000000000004,3,,
2025 / 02,Brooklyn,04,2667.820000000000164,206.730000000000018,301.95999999999998,56.090000000000003,56.259999999999998,3,,
2025 / 02,Brooklyn,05,3888.990000000000236,214.870000000000005,371.920000000000016,23.010000000000002,,3,,
2025 / 02,Brooklyn,06,1776.950000000000045,419.900000000000034,319.740000000000009,64.590000000000003,63.380000000000003,3,,
2025 / 02,Brooklyn,07,2606.210000000000036,326.949999999999989,300.620000000000005,50.890000000000001,59.359999999999999,3,,
2025 / 02,Brooklyn,08,2061.199999999999818,249.379999999999995,225.969999999999999,40.039999999999999,41.130000000000003,3,,
2025 / 02,Brooklyn,09,2519.889999999999873,231.539999999999992,213.950000000000017,28.940000000000001,,3,,
2025 / 02,Brooklyn,10,2777.809999999999945,359.259999999999991,362.800000000000011,31.490000000000002,102.659999999999997,3,,
2025 / 02,Brooklyn,11,4207.340000000000146,451.129999999999995,450.5,24.850000000000001,6.100000000000001,3,,
2025 / 02,Brooklyn,12,5979.480000000000473,599.230000000000018,285.410000000000025,23.18,,3,,
2025 / 02,Brooklyn,13,1710.789999999999964,147.02000000000001,193.259999999999991,9.85,87.109999999999999,3,,
2025 / 02,Brooklyn,14,3985.900000000000091,382.329999999999984,342.970000000000027,37.119999999999997,,3,,
2025 / 02,Brooklyn,15,3716.690000000000055,442.460000000000036,427.329999999999984,35.280000000000001,119.090000000000003,3,,
2025 / 02,Brooklyn,16,1934.539999999999964,69.379999999999995,133.719999999999999,9.16,,3,,
2025 / 02,Brooklyn,17,3505.25,248.960000000000008,354.850000000000023,41.300000000000004,34.670000000000002,3,,
2025 / 02,Brooklyn,18,4163.5,422.990000000000009,516.149999999999977,53.060000000000002,,3,,
2025 / 02,Manhattan,01,1232.839999999999918,317.629999999999995,209.069999999999993,7.26,,1,,
2025 / 02,Manhattan,02,1588.100000000000136,351.850000000000023,247.310000000000002,18.289999999999999,17.84,1,,
2025 / 02,Manhattan,03,2201.200000000000273,268.139999999999986,235.360000000000014,14.41,37.590000000000003,1,,
2025 / 02,Manhattan,04,2120.389999999999873,410.410000000000025,294.29000000000002,38.340000000000003,,1,,
2025 / 02,Manhattan,05,1137.420000000000073,233.150000000000006,143.75,5.98,,1,,
2025 / 02,Manhattan,06,2438.880000000000109,437.569999999999993,331.03000000000003,22.23,,1,,
2025 / 02,Manhattan,07,3688.309999999999945,809.120000000000005,610.509999999999991,111.180000000000007,33.600000000000001,1,,
2025 / 02,Manhattan,08,4233.409999999999854,893.490000000000009,637.720000000000027,37.410000000000004,,1,,
2025 / 02,Manhattan,09,1850.069999999999936,193.509999999999991,191.330000000000013,18.580000000000002,70.579999999999998,1,,
2025 / 02,Manhattan,10,2215.190000000000055,212.460000000000008,200.830000000000013,14.82,0.38,1,,
2025 / 02,Manhattan,11,1971.779999999999973,183.460000000000008,161.25,15.35,46.410000000000004,1,,
2025 / 02,Manhattan,12,3934.320000000000164,347.100000000000023,383.410000000000025,27.370000000000001,40.57,1,,
2025 / 02,Queens,01,3304.320000000000164,526.440000000000055,525.470000000000027,49.460000000000001,173.170000000000016,4,,
2025 / 02,Queens,02,2583.490000000000236,366.680000000000007,352.860000000000014,32.32,163.099999999999994,4,,
2025 / 02,Queens,03,3832.110000000000127,284.730000000000018,435.560000000000002,34.039999999999999,,4,,
2025 / 02,Queens,04,3360.760000000000218,279.829999999999984,396.269999999999982,18.460000000000001,,4,,
2025 / 02,Queens,05,3690.139999999999873,468.689999999999998,564.980000000000018,45.329999999999998,84.799999999999997,4,,
2025 / 02,Queens,06,2201.860000000000127,320.550000000000011,314.20999999999998,37.280000000000001,,4,,
2025 / 02,Queens,07,5264.730000000000473,615.060000000000059,626.360000000000014,37.670000000000002,116.159999999999997,4,,
2025 / 02,Queens,08,2927.070000000000164,340.389999999999986,324.720000000000027,49.600000000000001,,4,,
2025 / 02,Queens,09,3077.079999999999927,333.329999999999984,421.240000000000009,58.200000000000003,71.269999999999996,4,,
2025 / 02,Queens,10,2733.230000000000018,257.100000000000023,431.090000000000032,26.600000000000001,65.210000000000008,4,,
2025 / 02,Queens,11,2148.010000000000218,330.610000000000014,335.220000000000027,40.579999999999998,68.25,4,,
2025 / 02,Queens,12,5231.659999999999854,368.259999999999991,731.590000000000032,74.620000000000005,66.570000000000007,4,,
2025 / 02,Queens,13,3816.570000000000164,344.420000000000016,655.310000000000059,52.969999999999999,51.300000000000004,4,,
2025 / 02,Queens,14,2459.200000000000273,201.170000000000016,209.110000000000014,30.170000000000002,,4,,
2025 / 02,Staten Island,01,3951.369999999999891,461.509999999999991,525.830000000000041,97.850000000000009,,5,,
2025 / 02,Staten Island,02,3030.25,416.610000000000014,412.04000000000002,98.120000000000005,27.390000000000001,5,,
2025 / 02,Staten Island,03,4070.680000000000291,558.669999999999959,525.169999999999959,121.909999999999997,25.650000000000002,5,,
2025 / 01,Bronx,01,2339.579999999999927,125.960000000000008,126.600000000000009,9.94,95.549999999999997,2,,
2025 / 01,Bronx,02,1526.539999999999964,113.010000000000005,158.830000000000013,6.350000000000001,,2,,
2025 / 01,Bronx,03,2133.900000000000091,150.759999999999991,167.939999999999998,6.21,94.510000000000005,2,,
2025 / 01,Bronx,04,3910.260000000000218,234.069999999999993,288.25,8.58,69.260000000000005,2,,
2025 / 01,Bronx,05,3262.559999999999945,195.810000000000002,306.800000000000011,10.19,77.320000000000007,2,,
2025 / 01,Bronx,06,2336.800000000000182,154.77000000000001,187.430000000000007,4.8,60.020000000000003,2,,
2025 / 01,Bronx,07,3636.010000000000218,299.870000000000005,442.519999999999982,7.32,44.759999999999998,2,,
2025 / 01,Bronx,08,2208.690000000000055,292.150000000000034,353.920000000000016,61.710000000000001,,2,,
2025 / 01,Bronx,09,3564.610000000000127,221.800000000000011,374.759999999999991,28.580000000000002,,2,,
2025 / 01,Bronx,10,2432.659999999999854,279.5,332.579999999999984,41.020000000000003,62.219999999999999,2,,
2025 / 01,Bronx,11,2924.309999999999945,268.620000000000005,318.180000000000007,38.950000000000003,81.519999999999996,2,,
2025 / 01,Bronx,12,3528.570000000000164,309.009999999999991,554.120000000000005,66.960000000000008,,2,,
2025 / 01,Brooklyn,01,5594.170000000000073,750.370000000000005,465.079999999999984,71.530000000000001,43.160000000000004,3,,
2025 / 01,Brooklyn,02,2747.429999999999836,564.590000000000032,412.840000000000032,131.960000000000008,44.640000000000001,3,,
2025 / 01,Brooklyn,03,4171.390000000000327,455.480000000000018,339.569999999999993,118.010000000000005,70.900000000000006,3,,
2025 / 01,Brooklyn,04,3003.760000000000218,248.710000000000008,361.670000000000016,55.009999999999998,72.780000000000001,3,,
2025 / 01,Brooklyn,05,4349.039999999999964,250.830000000000013,454.79000000000002,40.810000000000002,,3,,
2025 / 01,Brooklyn,06,2112.829999999999927,517.590000000000032,385.350000000000023,97.180000000000007,77.210000000000008,3,,
2025 / 01,Brooklyn,07,3004.200000000000273,391.689999999999998,359.629999999999995,65.879999999999995,79.510000000000005,3,,
2025 / 01,Brooklyn,08,2303.269999999999982,301.660000000000025,266.050000000000011,66.189999999999998,53.009999999999998,3,,
2025 / 01,Brooklyn,09,2758.730000000000018,288.430000000000007,260.949999999999989,40.369999999999997,,3,,
2025 / 01,Brooklyn,10,3206.639999999999873,432.800000000000011,439.460000000000036,47.310000000000002,131.52000000000001,3,,
2025 / 01,Brooklyn,11,4894.819999999999709,539.350000000000023,544.75,42.460000000000001,,3,,
2025 / 01,Brooklyn,12,6794.020000000000437,660.149999999999977,322,31.530000000000001,,3,,
2025 / 01,Brooklyn,13,1961.279999999999973,171.420000000000016,232.400000000000006,16.07,108.269999999999996,3,,
2025 / 01,Brooklyn,14,4507.600000000000364,419.860000000000014,397.329999999999984,64.870000000000005,,3,,
2025 / 01,Brooklyn,15,4215.710000000000036,494.75,491.670000000000016,47.660000000000004,136.830000000000013,3,,
2025 / 01,Brooklyn,16,2142.320000000000164,94.640000000000001,165.780000000000001,18.16,,3,,
2025 / 01,Brooklyn,17,3954.910000000000309,293.160000000000025,422.879999999999995,65.370000000000005,45.380000000000003,3,,
2025 / 01,Brooklyn,18,4836.329999999999927,538.159999999999968,613.110000000000014,91.200000000000003,,3,,
2025 / 01,Manhattan,01,1361.650000000000091,376.829999999999984,259.399999999999977,27.84,,1,,
2025 / 01,Manhattan,02,1749.809999999999945,411.439999999999998,283.400000000000034,47.700000000000003,23.09,1,,
2025 / 01,Manhattan,03,2461.670000000000073,344.050000000000011,282.150000000000034,25.98,49.200000000000003,1,,
2025 / 01,Manhattan,04,2361.980000000000018,502,367.370000000000005,65.780000000000001,,1,,
2025 / 01,Manhattan,05,1251.360000000000127,282.730000000000018,171.47999999999999,18.120000000000001,,1,,
2025 / 01,Manhattan,06,2686.179999999999836,535.680000000000064,391.54000000000002,46.939999999999998,,1,,
2025 / 01,Manhattan,07,4195.100000000000364,951.800000000000068,715.720000000000027,185.189999999999998,41.350000000000001,1,,
2025 / 01,Manhattan,08,4755.909999999999854,1059.670000000000073,760.110000000000014,102.790000000000006,,1,,
2025 / 01,Manhattan,09,2042.920000000000073,235.390000000000015,236.420000000000016,26.990000000000002,81.680000000000007,1,,
2025 / 01,Manhattan,10,2497.590000000000146,272.139999999999986,254.819999999999993,27.530000000000001,,1,,
2025 / 01,Manhattan,11,2258.019999999999982,228.849999999999994,193.490000000000009,27.699999999999999,56.520000000000003,1,,
2025 / 01,Manhattan,12,4469.859999999999673,447.840000000000032,517.139999999999986,39.140000000000001,49.460000000000001,1,,
2025 / 01,Queens,01,3817.720000000000255,624.330000000000041,644.629999999999995,90.159999999999997,214,4,,
2025 / 01,Queens,02,2968.880000000000109,447.689999999999998,417.78000000000003,51.410000000000004,208.52000000000001,4,,
2025 / 01,Queens,03,4414.420000000000073,370,551.430000000000064,50.310000000000002,,4,,
2025 / 01,Queens,04,3919.090000000000146,342.769999999999982,503.370000000000005,26.670000000000002,,4,,
2025 / 01,Queens,05,4286.829999999999927,591.940000000000055,676.230000000000018,76.310000000000002,112.900000000000006,4,,
2025 / 01,Queens,06,2547.880000000000109,378.29000000000002,385.370000000000005,57.109999999999999,,4,,
2025 / 01,Queens,07,6154.220000000000255,748.050000000000068,757.75,54.259999999999998,148.439999999999998,4,,
2025 / 01,Queens,08,3334.320000000000164,407.090000000000032,373.329999999999984,70.659999999999997,,4,,
2025 / 01,Queens,09,3536.400000000000091,400.230000000000018,491.100000000000023,68.620000000000005,106.950000000000003,4,,
2025 / 01,Queens,10,3139.760000000000218,316,499,30.990000000000002,80.570000000000007,4,,
2025 / 01,Queens,11,2533.519999999999982,414.189999999999998,410.579999999999984,63.509999999999998,91.980000000000004,4,,
2025 / 01,Queens,12,5945.279999999999745,448.75,873.159999999999968,119.210000000000008,82.420000000000002,4,,
2025 / 01,Queens,13,4377.359999999999673,411.189999999999998,787.639999999999986,60.370000000000005,60.219999999999999,4,,
2025 / 01,Queens,14,2796.510000000000218,238.780000000000001,240.030000000000001,44.210000000000001,,4,,
2025 / 01,Staten Island,01,4543.880000000000109,548.340000000000032,630.930000000000064,170.599999999999994,,5,,
2025 / 01,Staten Island,02,3481.039999999999964,493.829999999999984,498.470000000000027,148.180000000000007,34.259999999999998,5,,
2025 / 01,Staten Island,03,4807.670000000000073,702.759999999999991,667.100000000000023,169.439999999999998,34.810000000000002,5,,
2024 / 12,Bronx,01,2531.519999999999982,173.080000000000013,160.009999999999991,23.530000000000001,76.510000000000005,2,,
2024 / 12,Bronx,02,1653.559999999999945,121.320000000000007,142.990000000000009,2.12,,2,,
2024 / 12,Bronx,03,2275.230000000000018,148.159999999999997,148.080000000000013,8.540000000000001,77.659999999999997,2,,
2024 / 12,Bronx,04,4154.5,296.069999999999993,328.110000000000014,10.950000000000001,51.780000000000001,2,,
2024 / 12,Bronx,05,3520.180000000000291,247.740000000000009,330.009999999999991,10.529999999999999,60.759999999999998,2,,
2024 / 12,Bronx,06,2516.889999999999873,165.700000000000017,179.099999999999994,5.18,40.079999999999998,2,,
2024 / 12,Bronx,07,3889.519999999999982,342.509999999999991,436.910000000000025,8.460000000000001,30.560000000000002,2,,
2024 / 12,Bronx,08,2377.590000000000146,355.449999999999989,375.850000000000023,78.310000000000002,,2,,
2024 / 12,Bronx,09,3799.579999999999927,258.600000000000023,382.160000000000025,59.289999999999999,,2,,
2024 / 12,Bronx,10,2605.950000000000273,345.269999999999982,348.410000000000025,80.129999999999995,45.899999999999999,2,,
2024 / 12,Bronx,11,3184.639999999999873,317.680000000000007,326.139999999999986,66.609999999999999,67.900000000000006,2,,
2024 / 12,Bronx,12,3904.789999999999964,357.060000000000002,586.220000000000027,111.850000000000009,,2,,
2024 / 12,Brooklyn,01,5835.659999999999854,809.82000000000005,434.329999999999984,53.289999999999999,38.899999999999999,3,,
2024 / 12,Brooklyn,02,2799.929999999999836,609.289999999999964,393.29000000000002,123.620000000000005,39.730000000000004,3,,
2024 / 12,Brooklyn,03,4424.520000000000437,476.410000000000025,354.129999999999995,150.990000000000009,59.780000000000001,3,,
2024 / 12,Brooklyn,04,3191.980000000000018,276.78000000000003,364.939999999999998,67.460000000000008,60.910000000000004,3,,
2024 / 12,Brooklyn,05,4817.210000000000036,313.70999999999998,457.28000000000003,53.240000000000002,,3,,
2024 / 12,Brooklyn,06,2160.039999999999964,582.32000000000005,376.870000000000005,109.820000000000007,70.920000000000002,3,,
2024 / 12,Brooklyn,07,3103.380000000000109,435.29000000000002,371.970000000000027,74.030000000000001,79.030000000000001,3,,
2024 / 12,Brooklyn,08,2464.75,363.759999999999991,282.579999999999984,65.150000000000006,46.579999999999998,3,,
2024 / 12,Brooklyn,09,3007.210000000000036,306.680000000000007,244.780000000000001,43.18,,3,,
2024 / 12,Brooklyn,10,3467.909999999999854,521.060000000000059,471.420000000000016,53.920000000000002,116.070000000000007,3,,
2024 / 12,Brooklyn,11,5030.8100000000004,630.169999999999959,553.779999999999973,48.689999999999998,4.55,3,,
2024 / 12,Brooklyn,12,6869.329999999999927,748.590000000000032,343.389999999999986,64.25,,3,,
2024 / 12,Brooklyn,13,2076.139999999999873,208.319999999999993,231.870000000000005,28.350000000000001,94.519999999999996,3,,
2024 / 12,Brooklyn,14,4874.789999999999964,527.889999999999986,438.100000000000023,111.650000000000006,,3,,
2024 / 12,Brooklyn,15,4389.140000000000327,592.720000000000027,515.120000000000005,76.329999999999998,118.030000000000001,3,,
2024 / 12,Brooklyn,16,2372.789999999999964,93.010000000000005,158.610000000000014,28.25,,3,,
2024 / 12,Brooklyn,17,4497.650000000000546,364.480000000000018,485.720000000000027,93.409999999999997,38.810000000000002,3,,
2024 / 12,Brooklyn,18,5405.670000000000073,633.850000000000023,653.879999999999995,134.170000000000016,,3,,
2024 / 12,Manhattan,01,1370.829999999999927,411.360000000000014,236.400000000000006,8.6,,1,,
2024 / 12,Manhattan,02,1758.400000000000091,445.829999999999984,278.569999999999993,19.830000000000002,20.199999999999999,1,,
2024 / 12,Manhattan,03,2456.019999999999982,313.28000000000003,242.849999999999994,28.900000000000002,40.439999999999998,1,,
2024 / 12,Manhattan,04,2391.079999999999927,511.069999999999993,322.740000000000009,30.609999999999999,,1,,
2024 / 12,Manhattan,05,1271.490000000000009,308.740000000000009,166.310000000000002,7.52,,1,,
2024 / 12,Manhattan,06,2660.110000000000127,570.25,370.220000000000027,22.68,,1,,
2024 / 12,Manhattan,07,4304.680000000000291,1086.630000000000109,723.300000000000068,128.990000000000009,34.369999999999997,1,,
2024 / 12,Manhattan,08,4798.710000000000036,1153.920000000000073,730.350000000000023,34.640000000000001,,1,,
2024 / 12,Manhattan,09,2162.869999999999891,238.099999999999994,215.069999999999993,24.920000000000002,72.870000000000005,1,,
2024 / 12,Manhattan,10,2646.300000000000182,294.79000000000002,237.050000000000011,24.199999999999999,,1,,
2024 / 12,Manhattan,11,2376.550000000000182,230.400000000000006,161.259999999999991,29.27,54.130000000000003,1,,
2024 / 12,Manhattan,12,4708.840000000000146,467.850000000000023,466,32.32,39.329999999999998,1,,
2024 / 12,Queens,01,3999.210000000000036,726.409999999999968,635.840000000000032,97.490000000000009,183.170000000000016,4,,
2024 / 12,Queens,02,3131.260000000000218,519.799999999999955,430.730000000000018,51,165.319999999999993,4,,
2024 / 12,Queens,03,4731.190000000000509,403.560000000000002,549.480000000000018,55.120000000000005,,4,,
2024 / 12,Queens,04,4116.480000000000473,389.360000000000014,495.199999999999989,31.650000000000002,,4,,
2024 / 12,Queens,05,4646.5,707.710000000000036,708.430000000000064,100.200000000000003,84.090000000000003,4,,
2024 / 12,Queens,06,2676.920000000000073,438.300000000000011,391.54000000000002,97.650000000000006,,4,,
2024 / 12,Queens,07,6389.739999999999782,853.980000000000018,795.629999999999995,105.200000000000003,114.730000000000004,4,,
2024 / 12,Queens,08,3573.970000000000255,476.710000000000036,401.740000000000009,130.890000000000015,,4,,
2024 / 12,Queens,09,3781.980000000000018,502.379999999999995,534.240000000000009,115.530000000000001,93.710000000000008,4,,
2024 / 12,Queens,10,3523.300000000000182,410.75,546.550000000000068,42.32,66.239999999999995,4,,
2024 / 12,Queens,11,2801.349999999999909,491,434.160000000000025,123.409999999999997,74.950000000000003,4,,
2024 / 12,Queens,12,6644.449999999999818,547.860000000000014,969.670000000000073,264.879999999999995,79.019999999999996,4,,
2024 / 12,Queens,13,5111.039999999999964,498.840000000000032,882.590000000000032,90.180000000000007,50.039999999999999,4,,
2024 / 12,Queens,14,3042.570000000000164,272.050000000000011,252.370000000000005,45.090000000000003,,4,,
2024 / 12,Staten Island,01,5119.819999999999709,684.159999999999968,690.57000000000005,309.04000000000002,,5,,
2024 / 12,Staten Island,02,3813.440000000000055,613.050000000000068,533.180000000000064,263.980000000000018,25.150000000000002,5,,
2024 / 12,Staten Island,03,5270.440000000000509,853.889999999999986,657.529999999999973,303.340000000000032,28.940000000000001,5,,
2024 / 11,Bronx,01,2346.460000000000036,119.280000000000001,125.980000000000004,27.719999999999999,83.159999999999997,2,,
2024 / 11,Bronx,02,1566.400000000000091,88.590000000000003,120.120000000000005,4.8,,2,,
2024 / 11,Bronx,03,2122.869999999999891,119.230000000000004,127.109999999999999,11.720000000000001,88.409999999999997,2,,
2024 / 11,Bronx,04,3989.920000000000073,228.490000000000009,298.730000000000018,10.870000000000001,55.060000000000002,2,,
2024 / 11,Bronx,05,3353.5300000000002,202.670000000000016,307.28000000000003,11.52,67.75,2,,
2024 / 11,Bronx,06,2332.269999999999982,129.77000000000001,162.210000000000008,5.06,39.450000000000003,2,,
2024 / 11,Bronx,07,3698.950000000000273,260.379999999999995,391.5,10.630000000000001,43.840000000000003,2,,
2024 / 11,Bronx,08,2299.460000000000036,268.660000000000025,311.819999999999993,93.820000000000007,,2,,
2024 / 11,Bronx,09,3684.430000000000291,196.860000000000014,329.879999999999995,83.659999999999997,,2,,
2024 / 11,Bronx,10,2516.889999999999873,262.340000000000032,311.310000000000002,106.590000000000003,49.420000000000002,2,,
2024 / 11,Bronx,11,3029.269999999999982,236.629999999999995,287.639999999999986,129.199999999999989,78.030000000000001,2,,
2024 / 11,Bronx,12,3676.889999999999873,274.03000000000003,505.389999999999986,211.530000000000001,,2,,
2024 / 11,Brooklyn,01,5745.279999999999745,647.310000000000059,376.189999999999998,67.099999999999994,37.100000000000001,3,,
2024 / 11,Brooklyn,02,2819.980000000000018,506.699999999999989,373.25,136.090000000000003,46,3,,
2024 / 11,Brooklyn,03,4192.430000000000291,372.879999999999995,292.569999999999993,195.050000000000011,59.68,3,,
2024 / 11,Brooklyn,04,3121.880000000000109,224.030000000000001,327.29000000000002,47.32,69.980000000000004,3,,
2024 / 11,Brooklyn,05,4445.900000000000546,220.360000000000014,381.819999999999993,68.129999999999995,,3,,
2024 / 11,Brooklyn,06,2097.440000000000055,477.490000000000009,350.78000000000003,138.810000000000002,72.659999999999997,3,,
2024 / 11,Brooklyn,07,3078.820000000000164,351.430000000000007,326.840000000000032,80,83.850000000000009,3,,
2024 / 11,Brooklyn,08,2379.639999999999873,265.78000000000003,238.379999999999995,63.960000000000001,50.560000000000002,3,,
2024 / 11,Brooklyn,09,2902.590000000000146,268.160000000000025,244.319999999999993,76.629999999999995,,3,,
2024 / 11,Brooklyn,10,3359.420000000000073,391.730000000000018,385.189999999999998,75.900000000000006,115.640000000000001,3,,
2024 / 11,Brooklyn,11,4980.3100000000004,484.069999999999993,476.490000000000009,76.049999999999997,,3,,
2024 / 11,Brooklyn,12,6887.150000000000546,646.430000000000064,296.590000000000032,78.480000000000004,,3,,
2024 / 11,Brooklyn,13,2048.090000000000146,164.870000000000005,210.030000000000001,42.630000000000003,101.460000000000008,3,,
2024 / 11,Brooklyn,14,4716.109999999999673,423.420000000000016,393.120000000000005,131.870000000000005,,3,,
2024 / 11,Brooklyn,15,4479.369999999999891,473.400000000000034,457.769999999999982,132.860000000000014,124.420000000000002,3,,
2024 / 11,Brooklyn,16,2195.519999999999982,84.350000000000009,142.300000000000011,60.660000000000004,,3,,
2024 / 11,Brooklyn,17,4113.859999999999673,281.800000000000011,387.25,151.259999999999991,40.240000000000002,3,,
2024 / 11,Brooklyn,18,5206.279999999999745,481.560000000000002,565.5,245.230000000000018,,3,,
2024 / 11,Manhattan,01,1406.759999999999991,351.009999999999991,222.420000000000016,7.79,,1,,
2024 / 11,Manhattan,02,1826.980000000000018,382.199999999999989,250.950000000000017,11.529999999999999,22.650000000000002,1,,
2024 / 11,Manhattan,03,2487.119999999999891,291.04000000000002,240.780000000000001,38.210000000000001,43.18,1,,
2024 / 11,Manhattan,04,2358.360000000000127,440.730000000000018,308.220000000000027,37.960000000000001,,1,,
2024 / 11,Manhattan,05,1264.829999999999927,253.010000000000019,149.659999999999997,5.28,,1,,
2024 / 11,Manhattan,06,2704.059999999999945,474.710000000000036,343.060000000000002,22.920000000000002,,1,,
2024 / 11,Manhattan,07,4334.829999999999927,950.019999999999982,656.889999999999986,109.560000000000002,39.770000000000003,1,,
2024 / 11,Manhattan,08,4844.770000000000437,1031.819999999999936,700.480000000000018,30.34,,1,,
2024 / 11,Manhattan,09,2113.320000000000164,226.170000000000016,217.590000000000003,24.620000000000001,72.810000000000002,1,,
2024 / 11,Manhattan,10,2553.929999999999836,230.110000000000014,205.819999999999993,22.420000000000002,,1,,
2024 / 11,Manhattan,11,2276.079999999999927,199.430000000000007,156.719999999999999,44.789999999999999,66.960000000000008,1,,
2024 / 11,Manhattan,12,4566.260000000000218,361.639999999999986,404.110000000000014,28.949999999999999,38.380000000000003,1,,
2024 / 11,Queens,01,3887.329999999999927,559.090000000000032,550.080000000000041,129.860000000000014,185.620000000000005,4,,
2024 / 11,Queens,02,2956.889999999999873,393.310000000000002,368.370000000000005,62.509999999999998,179.180000000000007,4,,
2024 / 11,Queens,03,4607.930000000000291,316.550000000000011,461.670000000000016,70.560000000000002,,4,,
2024 / 11,Queens,04,3985.550000000000182,284.340000000000032,462.050000000000011,41.090000000000003,,4,,
2024 / 11,Queens,05,4533.159999999999854,522.75,611.870000000000005,154.009999999999991,104.879999999999995,4,,
2024 / 11,Queens,06,2603.139999999999873,339.70999999999998,333.509999999999991,151.409999999999997,,4,,
2024 / 11,Queens,07,6514.510000000000218,686.269999999999982,694.529999999999973,193.650000000000006,114.760000000000005,4,,
2024 / 11,Queens,08,3650.930000000000291,379.180000000000007,354.560000000000002,177.110000000000014,,4,,
2024 / 11,Queens,09,3737.900000000000091,363.949999999999989,447.550000000000011,179.22999999999999,100.280000000000001,4,,
2024 / 11,Queens,10,3500.130000000000109,287.590000000000032,464.269999999999982,68.609999999999999,66.349999999999994,4,,
2024 / 11,Queens,11,2912.539999999999964,374.840000000000032,373.600000000000023,233.840000000000003,85.040000000000006,4,,
2024 / 11,Queens,12,6275.940000000000509,413.960000000000036,814.470000000000027,454.800000000000011,84.390000000000001,4,,
2024 / 11,Queens,13,5086.699999999999818,377.800000000000011,714.590000000000032,158,59.340000000000003,4,,
2024 / 11,Queens,14,2948.610000000000127,220.870000000000005,229.170000000000016,71.010000000000005,,4,,
2024 / 11,Staten Island,01,4651.210000000000036,497,555.210000000000036,477.069999999999993,,5,,
2024 / 11,Staten Island,02,3596.950000000000273,431.900000000000034,428.730000000000018,375.009999999999991,25.41,5,,
2024 / 11,Staten Island,03,4936.8100000000004,616.610000000000014,569.129999999999995,481.910000000000025,31.510000000000002,5,,
2024 / 10,Bronx,01,2441.639999999999873,122.519999999999996,132.349999999999994,4.51,92.390000000000001,2,,
2024 / 10,Bronx,02,1632.130000000000109,98.420000000000002,132.990000000000009,1.31,,2,,
2024 / 10,Bronx,03,2221.760000000000218,138.950000000000017,159.450000000000017,7.5,117.829999999999998,2,,
2024 / 10,Bronx,04,4046.920000000000073,221.939999999999998,300.009999999999991,3.69,76.140000000000001,2,,
2024 / 10,Bronx,05,3437.420000000000073,189.420000000000016,302.920000000000016,7.42,86.320000000000007,2,,
2024 / 10,Bronx,06,2406.220000000000255,151.349999999999994,194.140000000000015,6.58,49.530000000000001,2,,
2024 / 10,Bronx,07,3797.650000000000091,274.53000000000003,421.650000000000034,5.88,46.07,2,,
2024 / 10,Bronx,08,2348.320000000000164,284.769999999999982,347.03000000000003,60.939999999999998,,2,,
2024 / 10,Bronx,09,3855.519999999999982,204.950000000000017,352.100000000000023,27.969999999999999,,2,,
2024 / 10,Bronx,10,2657.590000000000146,254.860000000000014,314.29000000000002,54.82,64.180000000000007,2,,
2024 / 10,Bronx,11,3214.150000000000091,237.069999999999993,302.480000000000018,41.119999999999997,98.5,2,,
2024 / 10,Bronx,12,3968.150000000000091,287.930000000000007,538.909999999999968,86.930000000000007,,2,,
